article_id,filename,folder,title,sample_index,total_samples,sample_name,file_match,sample_type,co_precursor,dopant_element,synthesis_method,temperature_C,heating_rate_C_min,duration_bin,atmosphere,pre_treatment,post_treatment,defect_type,defect_formation_method,special_notes,precursor_family,calcination_temperature_bin,atmosphere_class,primary_route,defect_introduction_mode,dopant_class,morphology_form,drs_instrument,general_notes,extraction_status,error_message
ndefects/ndefects_005.pdf,ndefects_005.pdf,ndefects,"Significantly narrowed bandgap and enhanced charge separation in porous, nitrogen-vacancy red g-C3N4 for visible light photocatalytic H2 production",2,4,PNCN-1,p-c3n4,defective,SBA-15,none,other,550.0,,gt8h,unknown,none,"HF treatment, template removal",nitrogen vacancies,none,Prepared via HPHT with SBA-15 template,cyanamide,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Shimadzu UV-3150,The study focuses on creating porous g-C3N4 with nitrogen vacancies using SBA-15 as a template and HPHT treatment to enhance photocatalytic properties.,success,
ndefects/ndefects_005.pdf,ndefects_005.pdf,ndefects,"Significantly narrowed bandgap and enhanced charge separation in porous, nitrogen-vacancy red g-C3N4 for visible light photocatalytic H2 production",3,4,PNCN-2,,defective,SBA-15,none,other,550.0,,gt8h,unknown,none,"HF treatment, template removal",nitrogen vacancies,none,Prepared via HPHT with SBA-15 template,cyanamide,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Shimadzu UV-3150,The study focuses on creating porous g-C3N4 with nitrogen vacancies using SBA-15 as a template and HPHT treatment to enhance photocatalytic properties.,success,
ndefects/ndefects_005.pdf,ndefects_005.pdf,ndefects,"Significantly narrowed bandgap and enhanced charge separation in porous, nitrogen-vacancy red g-C3N4 for visible light photocatalytic H2 production",4,4,PCN,,modified,SBA-15,none,other,550.0,,gt8h,unknown,none,template removal,none,none,Prepared by directly removing the template without HPHT,cyanamide,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Shimadzu UV-3150,The study focuses on creating porous g-C3N4 with nitrogen vacancies using SBA-15 as a template and HPHT treatment to enhance photocatalytic properties.,success,
ndefects/ndefects_008.pdf,ndefects_008.pdf,ndefects,Improved H2O2 Photogeneration by KOH-Doped g-C3N4 under Visible Light Irradiation due to Synergistic Effect of N Defects and K Modification,1,5,g-C3N4,g-c3n4,reference,none,none,thermal_polymerization,520.0,5.0,4_8h,unknown,none,washing,none,none,none,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,"Lambda750S, PerkinElmer, USA","The study investigates the effect of KOH doping on g-C3N4 for enhanced H2O2 photogeneration, focusing on the synergistic effect of N defects and K modification.",success,
ndefects/ndefects_008.pdf,ndefects_008.pdf,ndefects,Improved H2O2 Photogeneration by KOH-Doped g-C3N4 under Visible Light Irradiation due to Synergistic Effect of N Defects and K Modification,2,5,g-C3N4-0.01,g-c3n4-001,doped,KOH,K,thermal_polymerization,520.0,5.0,4_8h,unknown,none,washing,N defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,metal,bulk,"Lambda750S, PerkinElmer, USA","The study investigates the effect of KOH doping on g-C3N4 for enhanced H2O2 photogeneration, focusing on the synergistic effect of N defects and K modification.",success,
ndefects/ndefects_008.pdf,ndefects_008.pdf,ndefects,Improved H2O2 Photogeneration by KOH-Doped g-C3N4 under Visible Light Irradiation due to Synergistic Effect of N Defects and K Modification,3,5,g-C3N4-0.03,g-c3n4-003,doped,KOH,K,thermal_polymerization,520.0,5.0,4_8h,unknown,none,washing,N defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,metal,bulk,"Lambda750S, PerkinElmer, USA","The study investigates the effect of KOH doping on g-C3N4 for enhanced H2O2 photogeneration, focusing on the synergistic effect of N defects and K modification.",success,
ndefects/ndefects_008.pdf,ndefects_008.pdf,ndefects,Improved H2O2 Photogeneration by KOH-Doped g-C3N4 under Visible Light Irradiation due to Synergistic Effect of N Defects and K Modification,4,5,g-C3N4-0.05,g-c3n4-005,doped,KOH,K,thermal_polymerization,520.0,5.0,4_8h,unknown,none,washing,N defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,metal,bulk,"Lambda750S, PerkinElmer, USA","The study investigates the effect of KOH doping on g-C3N4 for enhanced H2O2 photogeneration, focusing on the synergistic effect of N defects and K modification.",success,
ndefects/ndefects_008.pdf,ndefects_008.pdf,ndefects,Improved H2O2 Photogeneration by KOH-Doped g-C3N4 under Visible Light Irradiation due to Synergistic Effect of N Defects and K Modification,5,5,g-C3N4-0.07,g-c3n4-007,doped,KOH,K,thermal_polymerization,520.0,5.0,4_8h,unknown,none,washing,N defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,metal,bulk,"Lambda750S, PerkinElmer, USA","The study investigates the effect of KOH doping on g-C3N4 for enhanced H2O2 photogeneration, focusing on the synergistic effect of N defects and K modification.",success,
ndefects/ndefects_009.pdf,ndefects_009.pdf,ndefects,3D macroporous architecture of self-assembled defect-engineered ultrathin g-C3N4 nanosheets for tetracycline degradation under LED light irradiation,1,5,BCN,,reference,none,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,none,none,none,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,Agilent Technologies Model-Cary 5000,"The study focuses on defect-engineered g-C3N4 using ethylene glycol to introduce nitrogen defects, enhancing photocatalytic activity for tetracycline degradation.",success,
ndefects/ndefects_009.pdf,ndefects_009.pdf,ndefects,3D macroporous architecture of self-assembled defect-engineered ultrathin g-C3N4 nanosheets for tetracycline degradation under LED light irradiation,2,5,1EGCN,1egcn,defective,ethylene glycol,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,nitrogen defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,none,3d_macroporous,Agilent Technologies Model-Cary 5000,"The study focuses on defect-engineered g-C3N4 using ethylene glycol to introduce nitrogen defects, enhancing photocatalytic activity for tetracycline degradation.",success,
ndefects/ndefects_009.pdf,ndefects_009.pdf,ndefects,3D macroporous architecture of self-assembled defect-engineered ultrathin g-C3N4 nanosheets for tetracycline degradation under LED light irradiation,3,5,2EGCN,,defective,ethylene glycol,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,nitrogen defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,none,3d_macroporous,Agilent Technologies Model-Cary 5000,"The study focuses on defect-engineered g-C3N4 using ethylene glycol to introduce nitrogen defects, enhancing photocatalytic activity for tetracycline degradation.",success,
ndefects/ndefects_009.pdf,ndefects_009.pdf,ndefects,3D macroporous architecture of self-assembled defect-engineered ultrathin g-C3N4 nanosheets for tetracycline degradation under LED light irradiation,4,5,3EGCN,3egcn,defective,ethylene glycol,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,nitrogen defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,none,3d_macroporous,Agilent Technologies Model-Cary 5000,"The study focuses on defect-engineered g-C3N4 using ethylene glycol to introduce nitrogen defects, enhancing photocatalytic activity for tetracycline degradation.",success,
ndefects/ndefects_009.pdf,ndefects_009.pdf,ndefects,3D macroporous architecture of self-assembled defect-engineered ultrathin g-C3N4 nanosheets for tetracycline degradation under LED light irradiation,5,5,4EGCN,4egcn,defective,ethylene glycol,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,nitrogen defects,dopant_induced,none,melamine,520_560,unknown,direct_thermal,dopant_induced,none,3d_macroporous,Agilent Technologies Model-Cary 5000,"The study focuses on defect-engineered g-C3N4 using ethylene glycol to introduce nitrogen defects, enhancing photocatalytic activity for tetracycline degradation.",success,
ndefects/ndefects_010.pdf,ndefects_010.pdf,ndefects,"A porous g-C3N4 nanosheets containing nitrogen defects for enhanced photocatalytic removal meropenem_ Mechanism, degradation pathway and DFT calculation",1,5,g-C3N4,g-c3n4,reference,none,none,thermal_polymerization,500.0,4.0,2_4h,air,none,none,none,none,none,melamine,lt520,air,direct_thermal,none_or_baseline,none,bulk,unknown,The study focuses on the synthesis of g-C3N4 with nitrogen defects using ammonium persulfate as a co-precursor to enhance photocatalytic activity.,success,
ndefects/ndefects_010.pdf,ndefects_010.pdf,ndefects,"A porous g-C3N4 nanosheets containing nitrogen defects for enhanced photocatalytic removal meropenem_ Mechanism, degradation pathway and DFT calculation",2,5,D3-g-C3N4,d3-g-c3n4,defective,ammonium persulfate,none,thermal_polymerization,600.0,4.0,2_4h,air,none,none,nitrogen defects,none,none,melamine,gt600,air,direct_thermal,none_or_baseline,none,porous_holey,unknown,The study focuses on the synthesis of g-C3N4 with nitrogen defects using ammonium persulfate as a co-precursor to enhance photocatalytic activity.,success,
ndefects/ndefects_010.pdf,ndefects_010.pdf,ndefects,"A porous g-C3N4 nanosheets containing nitrogen defects for enhanced photocatalytic removal meropenem_ Mechanism, degradation pathway and DFT calculation",3,5,D1-g-C3N4,,defective,ammonium persulfate,none,thermal_polymerization,500.0,4.0,2_4h,air,none,none,nitrogen defects,none,none,melamine,lt520,air,direct_thermal,none_or_baseline,none,porous_holey,unknown,The study focuses on the synthesis of g-C3N4 with nitrogen defects using ammonium persulfate as a co-precursor to enhance photocatalytic activity.,success,
ndefects/ndefects_010.pdf,ndefects_010.pdf,ndefects,"A porous g-C3N4 nanosheets containing nitrogen defects for enhanced photocatalytic removal meropenem_ Mechanism, degradation pathway and DFT calculation",4,5,D2-g-C3N4,,defective,ammonium persulfate,none,thermal_polymerization,550.0,4.0,2_4h,air,none,none,nitrogen defects,none,none,melamine,520_560,air,direct_thermal,none_or_baseline,none,porous_holey,unknown,The study focuses on the synthesis of g-C3N4 with nitrogen defects using ammonium persulfate as a co-precursor to enhance photocatalytic activity.,success,
ndefects/ndefects_010.pdf,ndefects_010.pdf,ndefects,"A porous g-C3N4 nanosheets containing nitrogen defects for enhanced photocatalytic removal meropenem_ Mechanism, degradation pathway and DFT calculation",5,5,D4-g-C3N4,,defective,ammonium persulfate,none,thermal_polymerization,650.0,4.0,2_4h,air,none,none,nitrogen defects,none,none,melamine,gt600,air,direct_thermal,none_or_baseline,none,porous_holey,unknown,The study focuses on the synthesis of g-C3N4 with nitrogen defects using ammonium persulfate as a co-precursor to enhance photocatalytic activity.,success,
ndefects/ndefects_021.pdf,ndefects_021.pdf,ndefects,Highly efficient visible photocatalytic disinfection and degradation performances of microtubular nanoporous g-C3N4 via hierarchical construction and defects engineering,1,4,TPCN-2,tpcn2,modified,acetic acid,none,solvothermal_exfoliation,520.0,3.0,4_8h,N2,reflux in acetic acid,"centrifugation, washing, drying",none,none,Hierarchical construction and defects engineering,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,tubular,unknown,The synthesis involves hierarchical construction and defects engineering of g-C3N4 using acetic acid as a co-precursor in a hydrothermal process.,success,
ndefects/ndefects_021.pdf,ndefects_021.pdf,ndefects,Highly efficient visible photocatalytic disinfection and degradation performances of microtubular nanoporous g-C3N4 via hierarchical construction and defects engineering,2,4,TPCN-5,tpcn5,modified,acetic acid,none,solvothermal_exfoliation,520.0,3.0,4_8h,N2,reflux in acetic acid,"centrifugation, washing, drying",none,none,Hierarchical construction and defects engineering,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,tubular,unknown,The synthesis involves hierarchical construction and defects engineering of g-C3N4 using acetic acid as a co-precursor in a hydrothermal process.,success,
ndefects/ndefects_021.pdf,ndefects_021.pdf,ndefects,Highly efficient visible photocatalytic disinfection and degradation performances of microtubular nanoporous g-C3N4 via hierarchical construction and defects engineering,3,4,TPCN-8,tpcn8,modified,acetic acid,none,solvothermal_exfoliation,520.0,3.0,4_8h,N2,reflux in acetic acid,"centrifugation, washing, drying",none,none,Hierarchical construction and defects engineering,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,tubular,unknown,The synthesis involves hierarchical construction and defects engineering of g-C3N4 using acetic acid as a co-precursor in a hydrothermal process.,success,
ndefects/ndefects_021.pdf,ndefects_021.pdf,ndefects,Highly efficient visible photocatalytic disinfection and degradation performances of microtubular nanoporous g-C3N4 via hierarchical construction and defects engineering,4,4,BCN,bcn,reference,none,none,thermal_polymerization,520.0,3.0,4_8h,N2,none,none,none,none,Prepared by heating melamine,melamine,520_560,N2,direct_thermal,none_or_baseline,none,bulk,unknown,The synthesis involves hierarchical construction and defects engineering of g-C3N4 using acetic acid as a co-precursor in a hydrothermal process.,success,
ndefects/ndefects_030.pdf,ndefects_030.pdf,ndefects,Enhanced peroxymonosulfate activation on dual active sites of N vacancy modified g-C3N4 under visible-light assistance and its selective removal of organic pollutants,1,4,VCN-500,vcn-500,defective,none,none,solvothermal_exfoliation,500.0,2.5,gt8h,N2,hydrothermal treatment,washing,N vacancy,none,N vacancy introduced by thermal treatment,melamine,lt520,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Shimadzu UV-2450,The study focuses on the synthesis of N vacancy modified g-C3N4 using a hydrothermal method followed by thermal treatment in N2 atmosphere.,success,
ndefects/ndefects_030.pdf,ndefects_030.pdf,ndefects,Enhanced peroxymonosulfate activation on dual active sites of N vacancy modified g-C3N4 under visible-light assistance and its selective removal of organic pollutants,2,4,VCN-550,vcn-550,defective,none,none,solvothermal_exfoliation,550.0,2.5,gt8h,N2,hydrothermal treatment,washing,N vacancy,none,N vacancy introduced by thermal treatment,melamine,520_560,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Shimadzu UV-2450,The study focuses on the synthesis of N vacancy modified g-C3N4 using a hydrothermal method followed by thermal treatment in N2 atmosphere.,success,
ndefects/ndefects_030.pdf,ndefects_030.pdf,ndefects,Enhanced peroxymonosulfate activation on dual active sites of N vacancy modified g-C3N4 under visible-light assistance and its selective removal of organic pollutants,3,4,VCN-600,vcn-600,defective,none,none,solvothermal_exfoliation,600.0,2.5,gt8h,N2,hydrothermal treatment,washing,N vacancy,none,N vacancy introduced by thermal treatment,melamine,gt600,N2,hydro_solvothermal_pre,none_or_baseline,none,bulk,Shimadzu UV-2450,The study focuses on the synthesis of N vacancy modified g-C3N4 using a hydrothermal method followed by thermal treatment in N2 atmosphere.,success,
ndefects/ndefects_030.pdf,ndefects_030.pdf,ndefects,Enhanced peroxymonosulfate activation on dual active sites of N vacancy modified g-C3N4 under visible-light assistance and its selective removal of organic pollutants,4,4,CN,cn,reference,none,none,thermal_polymerization,550.0,,2_4h,unknown,none,none,none,none,bulk g-C3N4 synthesized for comparison,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,Shimadzu UV-2450,The study focuses on the synthesis of N vacancy modified g-C3N4 using a hydrothermal method followed by thermal treatment in N2 atmosphere.,success,
ndefects/ndefects_038.pdf,ndefects_038.pdf,ndefects,Enhanced photocatalytic nitrogen fixation of AgI modified g-C3N4 with nitrogen vacancy synthesized by an in-situ decomposition-thermal polymerization method,1,4,CN,cn,reference,none,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,none,none,none,none,cyanamide,520_560,inert,direct_thermal,none_or_baseline,none,bulk,unknown,"The study focuses on enhancing photocatalytic nitrogen fixation by introducing AgI into g-C3N4, creating nitrogen vacancies through an in-situ decomposition-thermal polymerization method.",success,
ndefects/ndefects_038.pdf,ndefects_038.pdf,ndefects,Enhanced photocatalytic nitrogen fixation of AgI modified g-C3N4 with nitrogen vacancy synthesized by an in-situ decomposition-thermal polymerization method,2,4,1.25-AgI/CN,125agi-cn,defective,AgIO3,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,none,nitrogen vacancy,dopant_induced,AgI nanoparticles embedded,cyanamide,520_560,inert,direct_thermal,dopant_induced,metal,nanosheets_ultrathin,unknown,"The study focuses on enhancing photocatalytic nitrogen fixation by introducing AgI into g-C3N4, creating nitrogen vacancies through an in-situ decomposition-thermal polymerization method.",success,
ndefects/ndefects_038.pdf,ndefects_038.pdf,ndefects,Enhanced photocatalytic nitrogen fixation of AgI modified g-C3N4 with nitrogen vacancy synthesized by an in-situ decomposition-thermal polymerization method,3,4,2.5-AgI/CN,25agi-cn,defective,AgIO3,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,none,nitrogen vacancy,dopant_induced,AgI nanoparticles embedded,cyanamide,520_560,inert,direct_thermal,dopant_induced,metal,nanosheets_ultrathin,unknown,"The study focuses on enhancing photocatalytic nitrogen fixation by introducing AgI into g-C3N4, creating nitrogen vacancies through an in-situ decomposition-thermal polymerization method.",success,
ndefects/ndefects_038.pdf,ndefects_038.pdf,ndefects,Enhanced photocatalytic nitrogen fixation of AgI modified g-C3N4 with nitrogen vacancy synthesized by an in-situ decomposition-thermal polymerization method,4,4,5-AgI/CN,5agi-cn,defective,AgIO3,none,thermal_polymerization,550.0,5.0,4_8h,Ar,none,none,nitrogen vacancy,dopant_induced,AgI nanoparticles embedded,cyanamide,520_560,inert,direct_thermal,dopant_induced,metal,nanosheets_ultrathin,unknown,"The study focuses on enhancing photocatalytic nitrogen fixation by introducing AgI into g-C3N4, creating nitrogen vacancies through an in-situ decomposition-thermal polymerization method.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,1,6,b-CN,a,reference,none,none,thermal_polymerization,550.0,,2_4h,unknown,none,grinding,none,none,none,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,2,6,nano-CN1,f,defective,none,none,thermal_polymerization,650.0,10.0,2_4h,N2,none,grinding,nitrogen vacancy,two_step_overcalcination,none,melamine,gt600,N2,direct_thermal,two_step_overcalcination,none,nanosheets_ultrathin,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,3,6,nano-CN2,,defective,none,none,thermal_polymerization,650.0,10.0,4_8h,N2,none,grinding,nitrogen vacancy,two_step_overcalcination,none,melamine,gt600,N2,direct_thermal,two_step_overcalcination,none,nanosheets_ultrathin,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,4,6,nano-CN3,,defective,none,none,thermal_polymerization,650.0,10.0,4_8h,N2,none,grinding,nitrogen vacancy,two_step_overcalcination,none,melamine,gt600,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,5,6,nano-CN4,,defective,none,none,thermal_polymerization,650.0,10.0,4_8h,N2,none,grinding,nitrogen vacancy,two_step_overcalcination,none,melamine,gt600,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_039.pdf,ndefects_039.pdf,ndefects,g-C3N4 nano-fragments as highly efficient hydrogen evolution photocatalysts_ Boosting effect of nitrogen vacancy,6,6,nano-CN5,,defective,none,none,thermal_polymerization,650.0,10.0,gt8h,N2,none,grinding,nitrogen vacancy,two_step_overcalcination,none,melamine,gt600,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,"The synthesis involves thermal treatment of melamine to form bulk g-C3N4, followed by further thermal treatment to create nano-fragments with nitrogen vacancies.",success,
ndefects/ndefects_040.pdf,ndefects_040.pdf,ndefects,Synthesis and photo-catalytic activity of porous g-C3N4: Promotion effect of nitrogen vacancy in H2 evolution and pollutant degradation reactions,1,4,bg-CN,,reference,none,none,thermal_polymerization,550.0,,2_4h,unknown,none,grinding,none,none,initial synthesis before defect introduction,other,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,unknown,The study focuses on the synthesis of porous g-C3N4 with nitrogen vacancies to enhance photocatalytic activity.,success,
ndefects/ndefects_040.pdf,ndefects_040.pdf,ndefects,Synthesis and photo-catalytic activity of porous g-C3N4: Promotion effect of nitrogen vacancy in H2 evolution and pollutant degradation reactions,2,4,NVCN-1,a,defective,none,none,thermal_polymerization,550.0,,2_4h,N2,none,none,nitrogen vacancy,two_step_overcalcination,heat treated to introduce nitrogen vacancies,other,520_560,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,The study focuses on the synthesis of porous g-C3N4 with nitrogen vacancies to enhance photocatalytic activity.,success,
ndefects/ndefects_040.pdf,ndefects_040.pdf,ndefects,Synthesis and photo-catalytic activity of porous g-C3N4: Promotion effect of nitrogen vacancy in H2 evolution and pollutant degradation reactions,3,4,NVCN-2,b,defective,none,none,thermal_polymerization,600.0,,2_4h,N2,none,none,nitrogen vacancy,two_step_overcalcination,heat treated to introduce nitrogen vacancies,other,gt600,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,The study focuses on the synthesis of porous g-C3N4 with nitrogen vacancies to enhance photocatalytic activity.,success,
ndefects/ndefects_040.pdf,ndefects_040.pdf,ndefects,Synthesis and photo-catalytic activity of porous g-C3N4: Promotion effect of nitrogen vacancy in H2 evolution and pollutant degradation reactions,4,4,NVCN-3,,defective,none,none,thermal_polymerization,650.0,,2_4h,N2,none,none,nitrogen vacancy,two_step_overcalcination,heat treated to introduce nitrogen vacancies,other,gt600,N2,direct_thermal,two_step_overcalcination,none,porous_holey,unknown,The study focuses on the synthesis of porous g-C3N4 with nitrogen vacancies to enhance photocatalytic activity.,success,
ndefects/ndefects_042.pdf,ndefects_042.pdf,ndefects,Synthesis of nitrogen vacancies g-C3N4 with increased crystallinity under the controlling of oxalyl dihydrazide: visible-light-driven photocatalytic activity,1,5,pristine carbon nitride (CN),cn,reference,none,none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,none,none,none,urea,520_560,air,direct_thermal,none_or_baseline,none,bulk,"Lambda 950 UV/Vis/NIR Perkin-Elmer, USA","The synthesis involves the use of oxalyl dihydrazide (ODH) to introduce nitrogen vacancies in g-C3N4, enhancing its photocatalytic properties under visible light.",success,
ndefects/ndefects_042.pdf,ndefects_042.pdf,ndefects,Synthesis of nitrogen vacancies g-C3N4 with increased crystallinity under the controlling of oxalyl dihydrazide: visible-light-driven photocatalytic activity,2,5,ODH-CN1,odh-cn1,defective,oxalyl dihydrazide (ODH),none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,nitrogen vacancies,dopant_induced,none,urea,520_560,air,direct_thermal,dopant_induced,none,bulk,"Lambda 950 UV/Vis/NIR Perkin-Elmer, USA","The synthesis involves the use of oxalyl dihydrazide (ODH) to introduce nitrogen vacancies in g-C3N4, enhancing its photocatalytic properties under visible light.",success,
ndefects/ndefects_042.pdf,ndefects_042.pdf,ndefects,Synthesis of nitrogen vacancies g-C3N4 with increased crystallinity under the controlling of oxalyl dihydrazide: visible-light-driven photocatalytic activity,3,5,ODH-CN2,odh-cn2,defective,oxalyl dihydrazide (ODH),none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,nitrogen vacancies,dopant_induced,none,urea,520_560,air,direct_thermal,dopant_induced,none,bulk,"Lambda 950 UV/Vis/NIR Perkin-Elmer, USA","The synthesis involves the use of oxalyl dihydrazide (ODH) to introduce nitrogen vacancies in g-C3N4, enhancing its photocatalytic properties under visible light.",success,
ndefects/ndefects_042.pdf,ndefects_042.pdf,ndefects,Synthesis of nitrogen vacancies g-C3N4 with increased crystallinity under the controlling of oxalyl dihydrazide: visible-light-driven photocatalytic activity,4,5,ODH-CN3,,defective,oxalyl dihydrazide (ODH),none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,nitrogen vacancies,dopant_induced,none,urea,520_560,air,direct_thermal,dopant_induced,none,bulk,"Lambda 950 UV/Vis/NIR Perkin-Elmer, USA","The synthesis involves the use of oxalyl dihydrazide (ODH) to introduce nitrogen vacancies in g-C3N4, enhancing its photocatalytic properties under visible light.",success,
ndefects/ndefects_042.pdf,ndefects_042.pdf,ndefects,Synthesis of nitrogen vacancies g-C3N4 with increased crystallinity under the controlling of oxalyl dihydrazide: visible-light-driven photocatalytic activity,5,5,ODH-CN4,,defective,oxalyl dihydrazide (ODH),none,thermal_polymerization,550.0,5.0,4_8h,air,none,none,nitrogen vacancies,dopant_induced,none,urea,520_560,air,direct_thermal,dopant_induced,none,bulk,"Lambda 950 UV/Vis/NIR Perkin-Elmer, USA","The synthesis involves the use of oxalyl dihydrazide (ODH) to introduce nitrogen vacancies in g-C3N4, enhancing its photocatalytic properties under visible light.",success,
ndefects/ndefects_044.pdf,ndefects_044.pdf,ndefects,Facile one-step synthesis of porous graphene-like g-C3N4 rich in nitrogen vacancies for enhanced H2 production from photocatalytic aqueous-phase reforming of methanol,1,4,Bulk g-C3N4,cnm,reference,none,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,none,none,none,melamine,520_560,unknown,direct_thermal,none_or_baseline,none,bulk,Hitachi U-3900,The study focuses on creating nitrogen vacancies in g-C3N4 using GO as a template to enhance photocatalytic H2 production.,success,
ndefects/ndefects_044.pdf,ndefects_044.pdf,ndefects,Facile one-step synthesis of porous graphene-like g-C3N4 rich in nitrogen vacancies for enhanced H2 production from photocatalytic aqueous-phase reforming of methanol,2,4,NS-CNM-0.1,,defective,GO,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,nitrogen vacancies,none,GO used as template,melamine,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Hitachi U-3900,The study focuses on creating nitrogen vacancies in g-C3N4 using GO as a template to enhance photocatalytic H2 production.,success,
ndefects/ndefects_044.pdf,ndefects_044.pdf,ndefects,Facile one-step synthesis of porous graphene-like g-C3N4 rich in nitrogen vacancies for enhanced H2 production from photocatalytic aqueous-phase reforming of methanol,3,4,NS-CNM-0.2,,defective,GO,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,nitrogen vacancies,none,GO used as template,melamine,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Hitachi U-3900,The study focuses on creating nitrogen vacancies in g-C3N4 using GO as a template to enhance photocatalytic H2 production.,success,
ndefects/ndefects_044.pdf,ndefects_044.pdf,ndefects,Facile one-step synthesis of porous graphene-like g-C3N4 rich in nitrogen vacancies for enhanced H2 production from photocatalytic aqueous-phase reforming of methanol,4,4,NS-CNM-0.3,,defective,GO,none,thermal_polymerization,550.0,3.0,4_8h,unknown,none,none,nitrogen vacancies,none,GO used as template,melamine,520_560,unknown,template_assisted,none_or_baseline,none,porous_holey,Hitachi U-3900,The study focuses on creating nitrogen vacancies in g-C3N4 using GO as a template to enhance photocatalytic H2 production.,success,
ndefects/ndefects_045.pdf,ndefects_045.pdf,ndefects,,1,7,F2,f2,modified,cyanuric acid,none,supramolecular,500.0,,2_4h,air,none,none,none,none,flower-like morphology,melamine,lt520,air,supramolecular_preassembly,none_or_baseline,none,porous_holey,Shimadzu UV-2550,"The synthesis involves supramolecular preassembly of melamine and cyanuric acid, followed by calcination to form flower-like g-C3N4 structures.",success,
